review_id,full_review,wish I read reviews ,wish I read reviews _ohe
R3BE3C5VEB4OWX,"I like Brendon. But this planner is a letdown. On the daily pages, it has TEN morning questions! And they are the same every morning. I think it might have been more effective to rotate through 2 of those per day for the week. And then there are six additional questions for evening. Again, same questions day after day. These two sections take about 40% of the two-page daily spread. Way too much, in my opinion.I do however like the weekly two-page weekly review. I'll keep the planner just for that.To me, this is not a planner. It's more of a prompt journal with a calendar awkwardly stuffed in the middle.",0,0
RBITY5S5SFWNM,We loved this pencil sharpener until it quit working after 5 months. When I plugged it in today it would not even turn and I made sure the outlet was working. If the sharpener would last longer I would have given it 5 stars. It sharpens pencils better than most and has more power. I normally buy these for gifts for my children's teachers because they do not provide pencil sharpeners in each classroom. I would hate to think there's have quit only after a few months.,0,0
R34YQKUVSR5JCO,"It's possible the unit I received may have been a lemon.  It's a nice looking case; retractable handles, stylish, plenty of compartments.  I gave only two stars because of experiencing a problem within two days of using.  It has two zipper pulls, one of the tabs pop out of its anchor, I replaced it but a few days later the anchor itself broke - so it was returned for a Day Timer case (same as one I was replacing).",0,0
R287PVL9V9EBNT,"I've used this product for over a year on a daily basis. Over this time period, I must have gone through maybe 1,000 or more of them.  Based on my experience, this product has 30% defective rate, meaning that 3 out of every 10 are not useable. This is an extremely high number and not acceptable.  The common problems I see include visible scratches, imperfections on the plastic, and dirt on the surface. Every time I toss them away, I am literally tossing money into the trash bin.  I will continue to use it for now until I can find a better product from another company.",0,0
R1ZS8F3TFEXTSO,Wow. I never review products on Amazon but since this is such a scam figured I’d warn future buyers. Figured I’d order HP ink from Amazon because CV19 has me not wanting to go into stores - big mistake! My husband told me we need to get a new printer because it wasn’t printing right anymore.... We seriously thought it was a defect with our printer that had been working fine before. Turns out these ink cartridges are basically empty!!! We only printed a few pages color and yet completely drained the ink. Should have looked at the negative reviews before buying. The fact that this product has positive reviews amazes me. So shady! What a ripoff!!,1,1
R2WZKKFWGPYHJT,"there is no scripture on these cards  this is my first  two star review  , envelopes very thin ,  cardstock  adequate  no kjv  or scripture",0,0
R2NSE1DDOBMWPB,"This tiny eraser is not adequate for architectural or engineering drafting purposes. I purchased it because of good reviews on Amazon. No dimensions are given in the literature, and I did not ask before purchase.",0,0
R2X5V9WDHGVLMS,Absolute garbage product! I put 32 of these on the walls and all but a couple fell off within 24 hours despite following the instructions. Which by the way say to clean the surface with isopropyl alcohol but it takes the paint off so you obviously can’t do that. If I could I would return these IMMEDIATELY but since I can’t ill have to throw them in the garbage so here’s a review. Your product is junk!,0,0
R3E20JBLV810M5,I wish I would have read the reviews first. Do NOT waste your hard earned teacher money on this. It is ONE banner. (small poster squares are on the back) I am so disappointed in this 15.00 purchase.,1,1
R3HGY5KPRQD3NZ,"I never write reviews but this desk is so disappointing. There must be literally no quality control, it is totally unusable. The tightening screw that is supposed to work from r adjusting the height doesn’t work , I literally cannot change the height it just slides to the lowest one. Waste of time putting together. To return it you would have to take it apart and try to get back into the box. Very disappointed",0,0
R1O0L1TOQP5V14,"The following is my review for this brand's toner that I purchased with the drum.  Since the drum and the toner work together and I can't pinpoint which of the two items (or both) are causing my issues, I'm simply copying and pasting my toner review here:""I felt compelled to write this review:  Sometimes when a see a couple of negative reviews, but the majority of reviews are good, I decide to take a chance and purchase.  This was the case here, but it was a mistake.  The other negative reviews regarding leaking are absolutely correct.  Here was my experience:I saw this brand on sale when it was the ""Deal of the Day.""  I have a Brother MFC-8950DW, so I purchased the matching toner and drum unit.  At first, the printing appeared nice.  However, the toner smudges VERY easily.  So, when I went to scan various documents, the toner smudged and I had to reprint almost 100 pages and then rescan them.  This wasted about 30 minutes of my time.  However, the worst happened a couple of days after installing the toner and drum...the toner began leaking.  There were blotches of toner over the paper.  Based on another reviewer stating that the leaking ruined his printer, I quickly removed the toner and drum and replaced it with the original drum and toner I had, since there was some life left in them.  The blotches continued for the next 5-10 pages or so, but then stopped...thank goodness!When packaging up the toner and drum to return to Amazon, the toner leaked out and covered my hands.So, if you are on the fence like I was regarding this company and their printer accessories, do yourself a huge favor and don't make the same mistake I did by taking a chance.  Stay far away!It's too bad because the Brother accessories are so overpriced.  I tried another off-brand toner with the Brother drum (this is the toner I was aiming to replace), but the printing is much lighter than the Brother toner.  At least it isn't leaking, though.  So, I still haven't found off-brand Brother accessories with quality equivalent to the Brother accessories.  At this point, I'm thinking about ponying up the money for the Brother-branded items since right now I'm paying the price of wasting my time and dealing with cruddy-quality prints in exchange for saving some money up front on the items themselves.""",0,0
